text_a	text_b	label
毛宁，入狱后杨钰莹含泪唱出这首歌，唱哭毛宁	音乐：毛宁入狱，杨钰莹为他唱了这首歌，太感人了	agreed
《权力的游戏》官方终于确认，第八季会在 2019 年回归	HBO确认《权力的游戏》第八季最终季将于2019年回归！	agreed
网传视频：临天八弄砍死人了	烤色蜜蜡=假货被证实为谣言，别再传了！	unrelated
93、97号汽油明年起退市 国Ⅳ标准汽柴油成历史	四川93号97号汽油即将退市	unrelated
李小璐小腹隆起，这是怀上二胎了？	网爆李小璐怀二胎？那么问题来了，孩子究竟是谁的？	agreed
夜市5000淘到的翡翠原石，莫西沙表象，切开后价值几何	百万级莫西沙翡翠原石，13公斤冰种！切开后能否暴涨？	unrelated
公交车坐垫上面安装针头 针头上有艾滋病毒	共享单车坐垫藏针头？警方来辟谣言！	unrelated
关晓彤被曝因缺课过多将留级 或与王俊凯成为同班同学	院长亲自为关晓彤辟谣“留级”事件，直言艺术教育得因材施教	disagreed
监控拍下的鬼镜头：吓死人不偿命，你敢看吗	中国古老传说鬼是没有影子的，接下来监控拍下的这些你信么？	unrelated
网传年近五十吴奇隆没有生育能力，刘诗诗已和他离婚！叹息……	古玩收藏之铜元篇——江南省光绪元宝铜币价格大全 （中）	unrelated
南宁新和平商场夫妻吵架妻子跳楼身亡	南宁一托儿所有鳄鱼从天而降！真相竟是……	unrelated
小沈阳被赵本山怒斥一顿 接赵本山电话打哆嗦 7	小沈阳被赵本山怒斥一顿 接赵本山电话打哆嗦 4	agreed
1角纸币如果是这样的，遇到了一定要收藏，已经升值很多了。	嘻哈一族：纸币升值了！1角纸币价值3万5, 赶快回家找找	agreed
《我们相爱吧》第四季即将开播，郑爽赵丽颖CP令人期待	郑爽赵丽颖参加《我们相爱吧》，一男嘉宾背景神秘，他们如何组队	agreed
50米长的巨蛇，爬上高楼，一口把直升机咬了下来！	50米长的巨蛇，爬上高楼，一口把直升机咬了下来！太凶悍了！	agreed
每天喝它，相当于吃10个苹果，能降血脂、降血压、降血糖！	一种菜叶子，能治胃痛能降血压去结石，你今天吃了吗？	unrelated
教师的绩效工资制度是否需要改革？	教师30%绩效工资归个人，另均增万元，可怎么分配？却犯了难！	unrelated
吴昕春晚节目被砍遭众好友安慰 离开快乐大本营吴昕还能去哪？	吴昕离开《快乐大本营》，主持新节目，气场十足完全变了一个样！	unrelated
“地震云”到底能预测地震吗？	九寨沟地震前现“黑鸟乱飞”异象？省公安厅：谣言	unrelated
162斤减到96，自制瘦身茶，睡前来两口，减肥不求人	171斤减到107，自制减肥饮，饭后喝2口，刮油消脂瘦全身	agreed
周杰伦1.2亿豪宅再被曝光！昆凌晒顶楼360度观景台	周杰伦1.2亿豪宅再现	agreed
医生讲：吃香椿前要先焯水，否则会亚硝酸盐中毒，易致癌！	抓住春天才能品尝到香椿的味道，过了这段时间食用就有致癌的危险	unrelated
娱乐圈的坑娃神爹，除了贾乃亮当属他！别说，儿子还和甜馨挺配	高曙儿子找不媳妇愁娶了媳妇还愁说儿子太软弱，贾乃亮不服气！	unrelated
净网2018「揭西警讯」揭西公安机关依法处置一宗谣言案	网警辟谣：“首长路过广西豆腐渣街道”为虚假信息	unrelated
毛孔跟蜂窝一样粗大？洗脸加这一物，皮肤不出半月就变得水嫩嫩的	啤酒和它混合敷脸，坚持7天，皮肤年轻20岁，毛孔粗大消灭了	unrelated
微信群传播安新县留村有偷小孩的视频系谣言	张家口“王家寨来了一个偷小孩的”系谣言	unrelated
兴化荻垛发生一偷小孩事件 嫌疑人被群殴后已送警	小孩装纸箱丢弃？泉州网警巡查执法官微：谣言	unrelated
一招解决口气，口臭，口腔溃疡，三天就好	口臭、口腔溃疡怎么办？教你一招不用去医院，解决所有口腔问题！	agreed
“解放军澳门杀人”？澳门政府气急眼了，直接出面！	政府辟谣雾炮车作弊 为何民众依然怀疑	unrelated
“牡丹江二院门口杀人”？谣言！	辟谣：“十八仔水库捞出一条530斤草鱼”系谣言	unrelated
内蒙古锡盟东乌旗发生地壳推移 大自然真是不可抗衡啊	官方辟谣：内蒙古发生“地壳推移灾难”了？跟我来找茬！	unrelated
今年起农村这3项补贴将直接发放到每家每户，没村干部啥事儿了！	13个民间偏方教你脚气怎么根治！简单实用！	unrelated
世界最高薪！曝山东鲁能年薪2.44亿请温格执教	谣言！鲁能官方发微博辟谣，幽默回应有“李教授”这位鲁能版温格	unrelated
李念离婚	瘦身达人教你自制花叶减肥茶，好喝又健康，速效不伤身	unrelated
李小璐霸气自爆整容，竟声称：怀孕时，在肚子里给宝宝也整了容	李小璐父亲节晒照，破整容谣言！儿时就美如画中人	unrelated
传闻吴亦凡哼唱歌曲吸毒，吴亦凡工作室发声明讨说法	恒天然回应“恶意收购贝因美”：已要求贝因美调查不实传闻出处	unrelated
共享单车ofo余额无法退回，摩拜ofo押金退还问题谁在遮	人民网辟谣 摩拜与ofo押金无异常	unrelated
中国将申办2030世界杯？	皇马官方辟谣：并未报价姆巴佩	unrelated
朱之文被同村人唾骂，搬家时为村民最后唱了这首歌，全村落泪	朱之文被全村人唾骂，搬家时为村民最后唱了这首歌，听完全村落	agreed
中山有人吃西瓜感染SK5病毒	“SK5病毒”又来祸害西双版纳？谣言！谣言！谣言！	unrelated
全国严查棋牌室，一律逮捕罚款？我差点就信了……	谣言！网传南山竹海拍抗日剧招群演，装死也有300元？	unrelated
女星长相像章子怡，因这事被张国立儿子张默殴打！	62岁张国立近照，光头谢顶走路需人搀扶，提起儿子张默抱头痛哭	unrelated
QQ聊天记录删除了怎么恢复？苹果手机QQ聊天记录找回技巧	手机QQ要凉？官方紧急辟谣：服务器波动	unrelated
上海之后，深圳也暂停投放共享单车：已经89万辆了	深圳新能源车不再免摇号上牌？深圳交委：谣言！	unrelated
澳洲宣布：马航MH370找到！失联前遭枪击，残骸布满子弹孔！	失踪至今4年！澳工程师称找到马航MH370 残骸满是弹孔	agreed
31岁赵丽颖做手术，男友全程陪伴，网友：终于现身了	每天睡前扭一扭，排宿便刮油脂，大肚子变成小瘦子	unrelated
大咖头条 出轨大戏再次上演！杨幂婚姻遇危机 刘恺威出轨	【谣言粉碎机】开水冲蛋吃出白血病？简直危言耸听！	unrelated
王菲再出名言回怼张柏芝，只因张柏芝这样评价了窦靖童！	王菲谈张柏芝怒怼记者，句句都让记者哑口无言！	agreed
网传“太和县学生失踪，肾脏被偷”为谣言	四个和尚偷肾？这么老的谣言套路也有人信，还闹得人尽皆知？	unrelated
可乐加牛奶会发生什么，终于明白结石怎么来的？看完再也不想喝了	健康小科普：碳酸饮料喝多了易患肾结石	agreed
张柏芝欲将孩子改姓张？谢家人的反应令人意外	一方改名是谣言！	unrelated
「白頭髮」竟然有解！八個食療小偏方沒幾天全黑回來了！	谁还花钱去染发呀！厨房里的这2种食材抹一抹，3天白发变黑发	unrelated
二两白醋夹两物洗头，多恶的白头发，2刻润如乌墨，一生无需再染	白醋夹两物洗头，多恶的白头发，2刻钟乌润如墨，一生不需再染	agreed
事业单位工资涨了吗？这里告诉你！	辟谣更正：NBA发展联盟球员并非每个月涨薪7000美元	unrelated
白酒的死对头，酒前偷偷吃两粒，喝不倒灌不醉酒后不头痛护肝保胃	想要千杯不醉，越喝越能喝？酒前吃两粒，喝酒霸气！宿醉还不头痛	agreed
冯小刚对《战狼2》票房高表示不理解	冯小刚说看不懂战狼2票房，网友：是你所有电影票房总和！	agreed
21日开始执行！深圳高峰期外地车限行区域扩大到全市	「警示」“广州10月21日外地车限行”是谣言！男子造谣被行拘	unrelated
湖南这三座城市合并，将会超越上海成为第一大城市	湖南撤销地级株洲湘潭两市升格长沙市为谣言	unrelated
莆田金店老板大白天遭歹徒持刀抢劫	莆田金店老板哭了，大白天遭歹徒持刀抢劫……一年都白干了！	agreed
“专升本”考试作弊 7名考生成绩取消	政府辟谣雾炮车作弊 为何民众依然怀疑	unrelated
大妈60岁都不长斑点皱纹，就因洗完脸后，常涂抹一粒小小它	蜂蜜加它抹脸,50岁难有皱纹,祛皱胜过做激光,不学可惜了	unrelated
俄罗斯间谍潜入美军基地，传出大量UFO视频6	俄罗斯间谍潜入美军基地，传出大量UFO视频2	agreed
农民朋友注意了，2017农村宅基地新规：这几类宅基地将被回收	下半年农村这4种宅基地将面临回收，农民们要做好准备！	agreed
传C罗通牒皇马：给我梅西一样的薪水！瓜帅欲购曼联目标中场！	足球界开始流行辟谣？西媒报贝尔无意离开皇马！	unrelated
房产证下岗，不动产登记实施一年多，南昌人竟然还没搞懂这件事	"郑州办理不动产竟收""加急费""？ 系无良中介圈钱伎俩"	unrelated
孟美岐贴吧约人一夜情	张翰公布新恋情，女友眼神犀利气场十足！网友：郑爽娜扎没戏了	unrelated
李双江梦鸽之子李天一提前6年出狱？	李天一提前六年出狱？北京监狱辟谣称其仍在服刑	disagreed
卫生组织鉴定：全身致癌的3种蔬菜，赶快告诉家里人	为了健康！这样的蔬菜就不要吃了！有致癌风险	agreed
菠菜和它是绝配，女人多吃美容养颜，还健身！	夏天养生水果，每天吃一个，美容养颜，减肥瘦身，女人最爱它	unrelated
据说左手食指上有伤疤的人，那是上辈子最爱你的人留下的印记，	滨州还没考驾照的人要哭了！4月1日起，驾考将有重大变化！	unrelated
潘阳去世了？潘长江祈求网友心疼做父亲的心酸吧	传闻横条纹只会显胖，这种谣言别再信了！	unrelated
经常熬夜会猝死吗？怎么才能把觉能补回来？	辟谣！程序员才不是一个高危猝死的职业！	unrelated
爆脾气的韩红体重成谜，却一直拒绝体检，不小心说出理由让人泪奔	韩红希望自己能活久一点，但始终拒绝做体检，到底怎么一回事	unrelated
四川一男子持刀刺伤4人	谢贤要把遗产交给自己的两个孙子，网友不管怎么说他们都是谢家人	unrelated
秦俊杰袁冰妍举止亲密	赘肉再也不难减，自制一杯水：连喝2月排尽3年毒，体轻肚腩不见	unrelated
用4000流明灯光微距镜头下显示出的北京雾霾	微距镜头+4000流明灯光下的雾霾 大家出门一定都要戴口罩	agreed
减肥瘦身光减食，不是较好的选择，这几项有氧运动，快速暴瘦	韩国郑多燕减肥操7天瘦8斤健身操快速减肥	unrelated
老年代步车，任性上路，乐清交警大队坚决查处	“三无”老年代步车一律不得上路行驶	unrelated
市交警支队机动车“交通违法清零”行动正式启动	辟谣！武平交警发表声明：处理交通违法暂无新的规定！	unrelated
林依晨近照气色不佳面部凹陷，被疑厌食症	林依晨患厌食症？双颊凹陷气色差	agreed
王思聪2千万签下古力娜扎和赵丽颖，用2亿都签不下她	王思聪3千万想签约赵丽颖做代言人，神秘男直接替她拒绝！	unrelated
常州家庭困难的应届大学生可领2000元的秋季助学基金	辟谣：低保户学生上大学一年补助一万元？假的！	unrelated
国家为了农民安全，全面禁止农村电动车上路，为啥有人还要偷骑？	"普京骑熊""霸气照网上流传？亲口辟谣：我没骑过"	unrelated
午睡等于慢性自杀？不是所有人都能午睡的，这7种人要注意	运动后饮水不当等于慢性自杀	unrelated
“塑料粉丝”反复炒 看招远如何破	「辟谣」“紫菜是塑料做的？！”这则谣言事关晋江100多家企业	unrelated
权威辟谣！疯传的“太原限购”是假的！请勿传谣！	网传济南将取消限购？假的！这是谣言……切勿传谣！	unrelated
周星驰《功夫2》证实即将开拍，吴孟达马云有望出演	《功夫2》开拍竟是谣言！可惜大屏幕上看不到马爸爸了！	unrelated
